Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Wards,Community Areas,Zip Codes,Census Tracts,Historical Wards 2003-2015
2021,119758,"03721- Chicago, IL",Submitted,6107 S Archer Ave,60638,3.0,false,GARFIELD RIDGE,Supermarket/Grocery Store,50111,2002,1,,66,7220737.1,6041100.2,0,0,,264.6,530,272.6,535.6,1352.2,27,41.79384673,-87.77030944,POINT (-87.77030944 41.79384673),2021-119758,6,53,22268,587,35
2021,254374,G&A Senior Residence at Kedzie,Submitted,4054 N KEDZIE AVE,60618,2.5,false,Irving Park,Multifamily Housing,54501,2015,1,,40,702537.3,3785705.9,0,0,,89.4,118.4,96.9,125.8,301.4,6,41.95470868,-87.70563152,POINT (-87.70563152 41.95470868),2021-254374,20,16,21538,116,2
2021,255928,Choxy LLC,Submitted,530 N La Salle Dr,60654,3.5,false,NEAR NORTH SIDE,Hotel,62000,2018,1,,51,2927567.7,3192000,0,0,,98.7,186.3,102.3,190,587.7,9.5,41.89213,-87.63513,POINT (-87.63513 41.89213),2021-255928,36,37,4446,652,22
2021,251616,Hanson Park Elementary School,Submitted,2301 N Central Ave,60639,3.5,false,BELMONT CRAGIN,K-12 School,100340,1959,4,,71,1854558.5,4404039.9,0,0,,62.4,97.8,67.8,103.5,498.8,5,41.922252,-87.765857,POINT (-87.765857 41.922252),2021-251616,44,19,22615,307,4
2021,132594,McKinley Park Lofts Condominium Association,Submitted,2319 2333 W PERSHING RD,60609,4.0,false,NEW CITY,Multifamily Housing,261656,1940,1,,93,3464974.7,6821771.4,0,0,,49.5,81.1,51.4,81.8,857.2,4.1,41.81195152,-87.65512794,POINT (-87.65512794 41.81195152),2021-132594,48,59,14924,123,26
2021,101545,Reside at 849,Submitted,849 863 W BUENA AVE,60613,3.5,false,UPTOWN,Multifamily Housing,51163,1925,1,,57,509235.2,3912672.7,0,0,,86.4,108.2,95,116.8,280.6,5.5,41.95402016,-87.6620278,POINT (-87.6620278 41.95402016),2021-101545,18,57,21186,725,13
2021,160105,1063 - Royal Sonesta Chicago Riverfront 71 E Wacker Drive,Submitted,71 E Wacker Dr,60601,4.0,false,LOOP,Hotel,381540,2000,1,,86,9151253.5,14677305.6,0,9313152.5,,86.9,129.8,88.3,131.5,2577.4,6.8,41.88737377,-87.62565442,POINT (-87.62565442 41.88737377),2021-160105,36,38,14309,580,22
2021,101900,"WASHINGTON FRANKLIN, LLC",Submitted,309 W Washngton St,60606,3.5,false,LOOP,Office,105313,1922,1,,71,3725658.3,4443985.4,0,0,,77.6,143.4,80.8,144.3,768.2,7.3,41.88299541,-87.63565914,POINT (-87.63565914 41.88299541),2021-101900,36,38,14914,92,22
2021,260073,Friendly Towers,Submitted,920  W WILSON AVE,60640,4.0,false,UPTOWN,Multifamily Housing,124768,1923,1,,95,2914104.6,7024509.1,0,0,,79.7,124.5,84.2,129.3,789.3,6.3,41.97223008,-87.6645957,POINT (-87.6645957 41.97223008),2021-260073,18,31,22616,633,37
2021,158958,Jackson Park Hospital,Not Submitted,7531 S Stony Island Ave,60649,0.0,false,SOUTH SHORE,Hospital (General Medical & Surgical),520525,1932,6,,,,,,,,,,,,,,41.75763999,-87.585176,POINT (-87.585176 41.75763999),2021-158958,35,39,22538,188,9
2021,251285,Misericordia Home,Submitted,6300 N Ridge Ave,60660,,true,WEST RIDGE,Mixed Use Property,953865,1950,31,,,26776714.1,44719291.8,0,0,,99.6,169.9,105.1,173.7,6199.7,8.6,41.995638,-87.675792,POINT (-87.675792 41.995638),2021-251285,24,20,4451,43,42
2021,244809,Malibu Condominium,Submitted,6007 N Sheridan Rd,60660,4.0,false,EDGEWATER,Multifamily Housing,616050,1969,1,,86,18610535.6,0,0,0,,36.4,102.1,38.7,108.5,2658.1,5.2,41.99123658,-87.65463114,POINT (-87.65463114 41.99123658),2021-244809,16,76,4451,213,40
2021,158365,"Embassy Suites, Chicago",Not Submitted,600 N State St,60654,0.0,false,NEAR NORTH SIDE,Hotel,359298,1991,1,,,,,,,,,,,,,,41.89287319,-87.62858236,POINT (-87.62858236 41.89287319),2021-158365,36,37,4446,669,22
2021,118700,1986 - 47TH AND WESTERN,Submitted,4555 S Western Blvd,60609,4.0,false,NEW CITY,Retail Store,103699,2005,1,,67,3765636.7,5404713.9,0,0,,88.4,156.4,94.6,162.9,824.9,8,41.810999,-87.683897,POINT (-87.683897 41.810999),2021-118700,1,59,14924,706,29
2021,254514,,Submitted,2012 W St Paul Ave,60647,0.0,false,WEST TOWN,,78210,,,,,0,0,0,0,,,,,,,,41.9174,-87.68401,POINT (-87.68401 41.9174),2021-254514,40,23,22535,373,16
2021,243626,The Silver Tower Chicago Condominium Association,Submitted,303 W Ohio St,60654,3.0,false,NEAR NORTH SIDE,Multifamily Housing,444207,2009,1,,44,10245935.7,14593926.4,0,0,,87,154.1,91.5,157.8,2238.5,7.8,41.892344,-87.635795,POINT (-87.635795 41.892344),2021-243626,36,37,4446,652,22
2021,120445,15 E. Oak,Exempt,1 - 15 E Oak St,60611,,true,NEAR NORTH SIDE,Retail Store,94700,2009,1,,,,,,,,,,,,,,41.90069946,-87.627748,POINT (-87.627748 41.90069946),2021-120445,36,37,21182,104,22
2021,160278,"Fourth Prairie Shores, LLC",Submitted,2851 S King Dr,60616,2.5,false,DOUGLAS,Multifamily Housing,289267,1960,1,,36,5360886.6,26392301,0,0,,109.8,147.7,119.6,157.3,2167.5,7.5,41.8426876,-87.61626372,POINT (-87.61626372 41.8426876),2021-160278,10,1,21194,560,1
2021,103733,International Tower,Submitted,8550 W Bryn Mawr Ave,60631,4.0,false,OHARE,Office,433339,1969,1,,72,12021004.9,19593529.9,0,0,,101.7,174.5,99.5,172.2,2757.6,8.9,41.981083,-87.840286,POINT (-87.840286 41.981083),2021-103733,29,75,22243,64,34
2021,240299,(IL1071) - The Pinnacle Condo,Submitted,21 E Huron St,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,636851,2004,1,,14,32371390.9,6837869.1,0,0,,64.2,160.2,66.7,167.3,4986.7,8.2,41.89450091,-87.62713619,POINT (-87.62713619 41.89450091),2021-240299,36,37,21182,626,22
2021,256419,Crown Hall,Submitted,3360 S State Street,60616,1.0,false,DOUGLAS,College/University,54291,1955,1,,,1333307.2,0,451039945.6,0,,8332.4,10063.4,8332.4,10063.4,30138.8,555.1,41.842325,-87.62715344,POINT (-87.62715344 41.842325),2021-256419,9,1,21194,377,12
2021,166122,Hope Institute Learning Academy,Submitted,1628 W Washington Blvd,60612,2.5,false,NEAR WEST SIDE,K-12 School,263250,1928,2,,58,6791473.4,8806379.5,0,0,,59.3,107.4,62.5,109.7,1437.8,5.5,41.88332,-87.667592,POINT (-87.667592 41.88332),2021-166122,46,29,21184,579,41
2021,175981,860 West Evergreen,Submitted,860 W Evergreen Ave,60642,4.0,false,NEAR NORTH SIDE,Office,105000,1918,1,,,220767.3,2248560,0,0,,23.5,28.4,26.7,31.8,151,1.4,41.90611149,-87.65013185,POINT (-87.65013185 41.90611149),2021-175981,46,37,22620,108,16
2021,174028,1201 W. Washington,Submitted,1201 W Washington Blvd,60607,1.0,false,NEAR WEST SIDE,Office,74666,1937,1,,8,5794302.8,0,0,0,,104.3,292.2,106.9,299.5,827.6,14.9,41.8826032,-87.65710133,POINT (-87.65710133 41.8826032),2021-174028,46,29,14917,63,41
2021,242629,Hollywood Towers Condo Association,Submitted,5701 N Sheridan Rd,60660,1.0,false,EDGEWATER,Multifamily Housing,582000,1962,1,,28,13335280,42296543.6,0,0,,99,145.5,108.8,154.2,4151.2,7.4,41.98602278,-87.65451072,POINT (-87.65451072 41.98602278),2021-242629,16,76,4451,14,40
2021,175347,Much-Musikantow Co.,Submitted,8001 - 8007 S Cottage Grove Ave,60619,4.0,false,CHATHAM,Other - Public Services,117032,1956,1,,,301556.5,1406074.3,0,0,,32.4,44,34.9,45.4,117.8,2.2,41.7490871,-87.60476923,POINT (-87.60476923 41.7490871),2021-175347,35,40,21546,247,9
2021,251716,George M Pullman Elementary School,Submitted,11311 S Forrestville Ave,60628,1.0,false,PULLMAN,K-12 School,80075,1907,1,,28,1440915.9,7294799.8,0,0,,109.1,146,121.9,159.5,593.3,7.4,41.68869044,-87.60883165,POINT (-87.60883165 41.68869044),2021-251716,43,47,21861,601,30
2021,101958,17 N. State LLC,Submitted,17 N State St,60602,3.5,false,LOOP,Office,409072,1914,1,,79,13472851.8,11195097.4,0,0,,60.3,121,64.4,125.2,2518.9,6.2,41.8825726,-87.6277938,POINT (-87.6277938 41.8825726),2021-101958,36,38,14310,580,22
2021,103684,NMH Arkes Family Pavilion,Submitted,676 N St Clair St,60611,3.0,false,NEAR NORTH SIDE,Medical Office,675000,1980,1,,66,68905067,238235.3,0,0,,102.4,286.2,103.9,290.3,9854.1,14.6,41.894419,-87.622789,POINT (-87.622789 41.894419),2021-103684,36,37,21182,158,22
2021,160151,Clargran,Submitted,515 N Clark St,60654,2.5,false,NEAR NORTH SIDE,Hotel,343240,2013,1,,37,17543030,19672900.3,0,0,,108.4,203.3,111.6,206.6,3550.5,10.3,41.891372,-87.631065,POINT (-87.631065 41.891372),2021-160151,36,37,4446,670,22
2021,106236,Mark Twain Elementary School,Submitted,5131 S Linder Ave,60638,2.5,false,GARFIELD RIDGE,K-12 School,140166,1927,2,,57,3459385.9,5169160.2,0,0,,61.6,107.8,65,109.7,768.7,5.5,41.799519,-87.759992,POINT (-87.759992 41.799519),2021-106236,8,53,22268,607,35
2021,250080,Albany Terrace Apts,Not Submitted,3030 W 21st Pl,60623,0.0,false,SOUTH LAWNDALE,Multifamily Housing,262612,1974,1,,,,,,,,,,,,,,41.85331733,-87.70144548,POINT (-87.70144548 41.85331733),2021-250080,14,32,21569,201,36
2021,251209,South Centre- Burley & 92nd,Submitted,9230 S Burley Ave,60617,4.0,false,SOUTH CHICAGO,Senior Living Community,144411,2009,2,,88,4121900.7,5139800,0,0,,64.1,117.3,67.9,121.3,861.7,6,41.72738,-87.545611,POINT (-87.545611 41.72738),2021-251209,47,42,21202,510,47
2021,251220,UIC School of Law,Submitted,304 S State St,60604,3.0,false,LOOP,College/University,219500,1915,3,,,8479174.8,8866389.4,0,0,,79,150.6,83.7,155.5,1682,7.7,41.87795409,-87.62805193,POINT (-87.62805193 41.87795409),2021-251220,10,38,14912,92,48
2021,254034,Warren Ashland Place,Not Submitted,1609 W Warren Blvd,60612,0.0,false,Near West Side,,93255,,,,,,,,,,,,,,,,41.8812009,-87.68664,POINT (-87.68664 41.8812009),2021-254034,46,29,21184,37,48
2021,251610,William C. Goudy Technology Academy,Submitted,5120 N Winthrop Ave,60640,4.0,false,UPTOWN,K-12 School,98019,1937,3,,83,667385.5,5418430.2,0,0,,62.1,77.1,68.8,84.1,383.1,3.9,41.97579494,-87.65806863,POINT (-87.65806863 41.97579494),2021-251610,16,31,22616,634,40
2021,101674,Presidents Plaza 2,Submitted,8700 W Bryn Mawr Ave,60631,4.0,false,OHARE,Office,953318,1983,1,,81,20828182.1,348220.9,0,0,,48,133,50.1,139,2993.3,6.8,41.98171896,-87.84446238,POINT (-87.84446238 41.98171896),2021-101674,29,75,22243,64,34
2021,242264,Malibu East Condominium,Submitted,6033 N Sheridan Rd,60660,4.0,false,EDGEWATER,Multifamily Housing,1132600,1972,1,,65,39335412.6,0,0,0,,39.8,111.5,42.7,119.5,5618.1,5.7,41.9919241,-87.65476923,POINT (-87.65476923 41.9919241),2021-242264,16,76,4451,213,40
2021,156500,Flat Iron Building,Submitted,1579 N. Milwaukee Avenue,60622,4.0,false,WEST TOWN,Office,92168,1913,1,,64,1926657.5,4652030.2,0,0,,71.4,111.5,77.3,117.8,522.3,5.7,41.91026112,-87.67674802,POINT (-87.67674802 41.91026112),2021-156500,41,25,21560,482,24
2021,174498,Trio-Abacus,Submitted,670 W Wayman St,60661,4.0,false,NEAR WEST SIDE,Multifamily Housing,324946,2010,1,,96,4396286.9,7430072,0,0,,42.2,71.8,44.4,73,1022.6,3.7,41.887491,-87.644997,POINT (-87.644997 41.887491),2021-174498,36,29,4452,784,41
2021,251450,Caldwell Math & Science -CPS,Not Submitted,8540 S Cregier,60617,0.0,false,AVALON PARK,K-12 School,64483,1972,1,,,,,,,,,,,,,,41.739516,-87.58065,POINT (-87.58065 41.739516),2021-251450,35,41,21202,431,9
2021,251589,Alfred Nobel Elementary School,Submitted,4127 W Hirsch St,60651,1.5,false,HUMBOLDT PARK,K-12 School,75800,1910,1,,33,1895503.8,4928420.2,0,0,,90,138.3,98.7,147.3,532.5,7,41.90578429,-87.72976004,POINT (-87.72976004 41.90578429),2021-251589,49,24,4299,286,4
2021,251774,St. Ailbe Faith & St. Ailbe Love Apartments,Submitted,1244 East 93rd Street,60619,3.5,false,BURNSIDE,Multifamily Housing,192927,2000,1,,74,2332948.2,7665428.4,0,0,,56,81.6,60.3,85.3,740.4,4.1,41.72509928,-87.65454095,POINT (-87.65454095 41.72509928),2021-251774,13,72,21554,195,18
2021,251631,Federico Garcia Lorca Elementary School,Submitted,3231 N Springfield,60618,1.0,false,AVONDALE,K-12 School,105599,2010,1,,26,4597888.4,2735059.9,0,0,,69.4,149.1,70.2,146.9,802,7.6,41.94003811,-87.72420395,POINT (-87.72420395 41.94003811),2021-251631,21,22,21538,138,27
2021,175264,Yusuf North,Not Submitted,2753 W North Ave,60647,0.0,false,WEST TOWN,Office,50000,1906,1,,,,,,,,,,,,,,41.90999631,-87.69652744,POINT (-87.69652744 41.90999631),2021-175264,49,25,21560,288,10
2021,252053,Kent Chemical Laboratory,Submitted,1020 - 1024 E 58th St,60637,3.0,false,HYDE PARK,Laboratory,59841,1894,1,,,2794314,441,7829905.1,4674600.2,,255.7,359.3,253.8,360.8,1165.4,19.5,41.789621,-87.597784,POINT (-87.597784 41.789621),2021-252053,33,8,22260,154,32
2021,175813,The Mark,Submitted,4260  N BROADWAY ST,60613,4.0,false,UPTOWN,Multifamily Housing,55000,2007,1,,90,1015551.1,1575730.8,0,0,,47.1,81.8,49.5,84.3,228.7,4.2,41.95402016,-87.6620278,POINT (-87.6620278 41.95402016),2021-175813,18,57,21186,725,13
2021,251317,Hotel Monaco Chicago,Submitted,225 N Wabash,60601,1.5,false,LOOP,Hotel,150626,1998,1,,31,4284639.5,13467410,0,4357176.3,,180.2,245.4,183.7,249.6,,,41.88651841,-87.62599173,POINT (-87.62599173 41.88651841),2021-251317,36,38,14309,580,22
2021,241042,100 E Walton St,Submitted,100 E Walton St,60611,1.5,false,NEAR NORTH SIDE,Multifamily Housing,450350,1971,1,,32,11440797.7,13509547.4,0,0,,76.7,142.1,78.1,140.9,2351.6,7.2,41.90023254,-87.62510666,POINT (-87.62510666 41.90023254),2021-241042,36,37,21182,104,22
2021,251757,Ole A Thorp Elementary Scholastic Academy,Submitted,6024 W Warwick Ave,60634,2.0,false,DUNNING,K-12 School,93200,1918,1,,50,1716195.1,5593259.8,0,0,,78.4,114.6,88.6,125.3,542.2,5.8,41.94895308,-87.77785435,POINT (-87.77785435 41.94895308),2021-251757,19,17,22254,443,25
2021,236366,1700 East 56th Street,Submitted,1700 E 56th St,60637,4.0,false,HYDE PARK,Multifamily Housing,555104,1969,1,,81,8659447.9,23065198,0,0,,66.8,102.1,71.6,106.3,2461.9,5.2,41.79375332,-87.5832183,POINT (-87.5832183 41.79375332),2021-236366,33,8,22260,502,32
2021,173713,2430 Lake View Avenue Building Corporation,Submitted,2430  N LAKEVIEW AVE,60614,3.0,false,LINCOLN PARK,Multifamily Housing,120050,1927,1,,,2754982.9,6751900.7,0,0,,79.2,123.3,85.5,129,752.1,6.3,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051),2021-173713,34,68,21190,797,16
2021,256671,Chantico Lofts,Submitted,1061 W 16th Street,,4.0,false,,Multifamily Housing,74104,2007,1,,90,720641.7,2269409.4,0,0,,55.3,81.3,58.1,82.9,223.5,4.1,41.88425,-87.63245,POINT (-87.63245 41.88425),2021-256671,36,38,14310,92,22
2021,149143,The Residences at 950 West Monroe,Submitted,950  W MONROE ST,60607,3.0,false,NEAR WEST SIDE,Multifamily Housing,176040,2005,1,,62,3772931.6,5334707.4,0,0,,73.8,131,77.3,134,822.2,6.7,41.87399385,-87.651678,POINT (-87.651678 41.87399385),2021-149143,48,29,14917,97,8
2021,174279,Diversey Square Phase 1 - TOTAL,Submitted,3300 3306 W DIVERSEY AVE,60647,3.5,false,AVONDALE,Multifamily Housing,181132,1920,6,,54,2762534.6,13271855.8,0,0,,88.5,119.6,93.8,123.8,1098.8,6.1,41.92075046,-87.70152825,POINT (-87.70152825 41.92075046),2021-174279,41,23,22535,322,15
2021,119987,70800552 -- Chicago,Submitted,7030 S Ashland Ave,60636,1.0,false,WEST ENGLEWOOD,Supermarket/Grocery Store,63284,2006,1,,30,8580705.7,10888204.7,0,0,,307.6,560.3,307.6,560.3,1803.9,28.5,41.76547365,-87.66448496,POINT (-87.66448496 41.76547365),2021-119987,31,65,22257,283,17
2021,253993,(IL192) -2500 Lakeview Association,Submitted,2500 N Lakeview Ave,60614,1.0,false,Lincoln Park,Multifamily Housing,248335,1975,1,,14,12155529.8,2414280.6,0,0,,69.7,175,73.9,186.2,1864.4,8.9,41.9217371,-87.65392,POINT (-87.65392 41.9217371),2021-253993,34,68,21190,797,16
2021,152408,,Not Submitted,735 745 W GARFIELD BLVD,60621,0.0,false,ENGLEWOOD,,57888,,,,,,,,,,,,,,,,41.7761313,-87.64068948,POINT (-87.64068948 41.7761313),2021-152408,4,66,21559,435,53
2021,158406,65 E Wacker Place,Submitted,65 E Wacker Pl,60601,4.0,false,LOOP,Office,249062,1928,1,,81,4610352.4,7979673.9,0,5067816.2,,70.9,104,72.8,106.3,1349.4,5.4,41.88679295,-87.6256306,POINT (-87.6256306 41.88679295),2021-158406,36,38,14309,580,22
2021,159740,"Sunnyside Properties, LLC",Submitted,840 W SUNNYSIDE AVE,60640,3.5,false,UPTOWN,Multifamily Housing,134774,1968,1,,55,1868469.2,10223782.5,0,0,,102.2,135,110.3,143.5,809.9,6.8,41.96396119,-87.65181003,POINT (-87.65181003 41.96396119),2021-159740,39,31,22616,20,37
2021,251390,"Pickard Elementary, Josiah L -CPS",Exempt,2301 W 21st Pl,60608,,true,LOWER WEST SIDE,K-12 School,116245,2002,1,,,,,,,,,,,,,,41.85279146,-87.68352202,POINT (-87.68352202 41.85279146),2021-251390,26,33,14920,4,8
2021,251644,Jean Baptiste Beaubien Elementary School,Submitted,5025 N Laramie Ave,60630,2.0,false,JEFFERSON PARK,K-12 School,117451,1905,3,,50,1598665.3,8629739.7,0,0,,87.1,115.3,98.3,127,686.7,5.8,41.97209735,-87.7569164,POINT (-87.7569164 41.97209735),2021-251644,50,11,21869,129,20
2021,251556,William B Ogden Elementary School - Jenner Branch,Submitted,1119 N Cleveland Ave,60610,2.5,false,NEAR NORTH SIDE,K-12 School,90164,2000,1,,55,2591827.5,2600249.5,0,0,,57.6,110.8,61.3,114.6,508.3,5.6,41.9021714,-87.64082064,POINT (-87.64082064 41.9021714),2021-251556,46,37,14926,148,41
2021,103605,515 North State,Submitted,515 N STATE ST,60654,3.5,false,NEAR NORTH SIDE,Office,757990,1990,1,,76,34422132.6,0,0,0,,45.4,127.2,47.3,132.4,4916.4,6.5,41.89145096,-87.62732703,POINT (-87.62732703 41.89145096),2021-103605,36,37,21182,626,22
2021,251683,Cooper Dual Language Academy -CPS,Exempt,1624 W 19th St,60608,,true,LOWER WEST SIDE,K-12 School,131200,1885,1,,,,,,,,,,,,,,41.85622477,-87.66713005,POINT (-87.66713005 41.85622477),2021-251683,26,33,14920,343,8
2021,250120,S2-Sinai; Schwab Rehab Institute,Submitted,1401 S California Ave,60608,0.0,false,North Lawndale,Hospital (General Medical & Surgical),177380,2013,1,,,0,0,0,0,,,,,,,,41.86251415,-87.69575915,POINT (-87.69575915 41.86251415),2021-250120,23,30,14920,16,11
2021,251348,Powell Elementary Paideia Acad -CPS,Not Submitted,7530 S South Shore Dr,60649,0.0,false,SOUTH SHORE,K-12 School,73930,1975,1,,,,,,,,,,,,,,41.75961455,-87.55680138,POINT (-87.55680138 41.75961455),2021-251348,37,39,22538,421,43
2021,160412,Baumhart Hall-ID#160412,Submitted,26 E Pearson St,60611,4.0,false,NEAR NORTH SIDE,Residence Hall/Dormitory,246327,2006,1,,83,5977694.3,7844429.2,0,0,,56.1,101.4,59.6,105,1270.4,5.2,41.89756642,-87.62726075,POINT (-87.62726075 41.89756642),2021-160412,11,37,21182,104,22
2021,175907,Washington Courts,Submitted,5424  W WASHINGTON BLVD,60644,2.5,false,AUSTIN,Multifamily Housing,109084,1929,3,,39,1005823.1,11109353.6,0,0,,111.1,132.8,120.5,142.7,733.7,6.7,41.88039405,-87.75826967,POINT (-87.75826967 41.88039405),2021-175907,23,26,22216,674,11
2021,174209,(IL456) - Superior At LaSalle Condominium Assoc,Submitted,150  W SUPERIOR ST,60654,3.5,false,NEAR NORTH SIDE,Multifamily Housing,177911,2006,1,,78,3642190.6,4738683.1,0,0,,47.1,85.3,49.7,88,771.9,4.3,41.89198218,-87.63699623,POINT (-87.63699623 41.89198218),2021-174209,36,37,4446,652,22
2021,131906,Parkshore Estates Nursing & Rehabilitation Center,Submitted,6125  S KENWOOD AVE,60637,2.0,false,WOODLAWN,Senior Living Community,153502,1975,1,,24,3606876.4,12329229.8,0,0,,124.4,179.9,131.1,185.3,1170,9.1,41.78046327,-87.6053081,POINT (-87.6053081 41.78046327),2021-131906,4,9,22260,470,53
2021,255923,1650 Adams,Submitted,1636 W Adams St,60612,3.5,false,NEAR WEST SIDE,Multifamily Housing,56000,2018,1,,78,809875.7,1971766.8,0,0,,49.7,77.5,49.7,77.5,220.4,3.9,41.8776449,-87.6741299,POINT (-87.6741299 41.8776449),2021-255923,46,29,21184,90,48
2021,134965,"""I AM"" Temple of Chicago",Exempt,176 W WASHINGTON ST,60602,,true,LOOP,,59812,,,,,,,,,,,,,,,,41.88345016,-87.63336306,POINT (-87.63336306 41.88345016),2021-134965,36,38,14310,92,22
2021,159311,Park Michigan,Submitted,1212 S Michigan Ave,60605,1.0,false,NEAR SOUTH SIDE,Multifamily Housing,313446,1981,1,,5,17835400.9,4462689.2,0,0,,93.4,228.9,98.3,241.4,2784.4,11.7,41.86688247,-87.62463952,POINT (-87.62463952 41.86688247),2021-159311,9,34,14913,374,48
2021,130442,210-220 N Green St.,Submitted,210 N GREEN ST,60607,4.0,false,NEAR WEST SIDE,Office,92741,1893,1,,94,3154145.3,1675700.2,0,0,,52.1,114.2,54,116.2,539.5,5.8,41.88630274,-87.649191,POINT (-87.649191 41.88630274),2021-130442,46,29,14917,63,41
2021,117390,Damen Court Apartments,Submitted,220  S DAMEN AVE,60612,3.5,false,NEAR WEST SIDE,Multifamily Housing,131000,1978,10,,78,2335297,6696899.8,0,0,,68.9,103.6,72,105.8,689.2,5.3,41.88112401,-87.68648584,POINT (-87.68648584 41.88112401),2021-117390,46,29,21184,785,48
2021,156879,MMS - Chicago - 170 W Oak Street,Submitted,170 W Oak St,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,243200,1979,1,,90,4213690.3,10838356,0,0,,61.9,95.3,65.2,96.9,1177.5,4.8,41.90093931,-87.63406385,POINT (-87.63406385 41.90093931),2021-156879,11,37,14926,310,22
2021,251569,"Hay Community Academy, John -CPS",Exempt,1016 N Laramie,60651,,true,AUSTIN,K-12 School,94900,1899,1,,,,,,,,,,,,,,41.898943,-87.755742,POINT (-87.755742 41.898943),2021-251569,45,26,4299,562,4
2021,251376,Ashburn Community Elementary School,Submitted,8300 S St Louis Ave,60652,3.0,false,ASHBURN,K-12 School,58580,1953,1,,69,813153.3,3099840.1,0,0,,66.8,94.4,73.4,101.4,280.8,4.8,41.7418994,-87.70981348,POINT (-87.70981348 41.7418994),2021-251376,30,69,4300,199,6
2021,251712,Penn Elementary -CPS,Exempt,1616 S Avers Ave,60623,,true,NORTH LAWNDALE,K-12 School,158325,1924,1,,,,,,,,,,,,,,41.85814717,-87.7220919,POINT (-87.7220919 41.85814717),2021-251712,14,30,21569,752,36
2021,121212,53100503--CHICAGO,Submitted,333 E Benton PL,60601,4.0,false,LOOP,Supermarket/Grocery Store,54316,2013,1,,83,7211869.3,3431561.6,0,0,,196,438.1,197.5,439.7,1212.3,22.3,41.88548291,-87.61846032,POINT (-87.61846032 41.88548291),2021-121212,36,38,14309,580,22
2021,160285,Michigan Avenue Associates LLC,Submitted,2001 S Michigan Ave,60616,3.0,false,NEAR SOUTH SIDE,Multifamily Housing,553115,1969,1,,64,9078359.6,35880759,0,0,,91.7,128.7,98.5,135.4,3202.4,6.5,41.855384,-87.62384,POINT (-87.62384 41.855384),2021-160285,9,34,21194,374,48
2021,251527,Key Elementary -CPS,Exempt,509 N Parkside,60644,,true,AUSTIN,K-12 School,75500,2005,1,,,,,,,,,,,,,,41.889514,-87.766401,POINT (-87.766401 41.889514),2021-251527,7,26,22216,672,52
2021,251796,Chippewa Apartments,Submitted,5050 S East End Ave,60615,2.5,false,KENWOOD,Multifamily Housing,74550,1951,1,,60,1259167.9,5849729.3,0,0,,95.4,129.7,102.3,135.9,490.5,6.6,41.80322573,-87.58572889,POINT (-87.58572889 41.80322573),2021-251796,33,5,21192,400,1
